open,high,low,close,volume,log_return,sma_5,sma_10,sma_20,sma_50,rsi_14,vol_20,ema_20,macd_line,macd_signal,macd_hist,atr_14,bb_mavg_20,bb_upper_20,bb_lower_20,stoch_k,stoch_d,adx_14,wr_14,obv,doji,hammer,hanging_man,bullish_engulfing,bearish_engulfing,shooting_star,morning_star,evening_star,inside_bar,outside_bar,tweezer_top,tweezer_bottom,three_white_soldiers,three_black_crows,bullish_harami,bearish_harami,dark_cloud_cover,piercing_line,body_size,range_size,upper_shadow,lower_shadow,rel_body_size,rel_upper_shadow,rel_lower_shadow,body_position,body_type,avg_rel_body_5,avg_upper_shadow_5,avg_lower_shadow_5,avg_body_pos_5,body_momentum_5,avg_rel_body_10,avg_upper_shadow_10,avg_lower_shadow_10,avg_body_pos_10,body_momentum_10,avg_rel_body_20,avg_upper_shadow_20,avg_lower_shadow_20,avg_body_pos_20,body_momentum_20,sentiment,sentiment_magnitude,hour,day_of_week,month,quarter,price_change_pct,high_low_pct,volume_ma_20,volume_ratio,volume_change
104.0436791212897,105.35595882010622,103.80728405871803,104.15803886335597,90922,0.017820907178449502,103.69849434321766,102.59373131291984,102.35793755719986,102.35793755719986,50.0,0.06996280534968907,104.15803886335597,0.0,0.0,0.0,0.0,104.15803886335597,104.15803886335597,104.15803886335597,0.0,0.0,25.0,-50.0,145217.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.11435974206627009,1.5486747613881988,1.1979199567502548,0.23639506257167398,0.0738436145002844,0.7735129328745985,0.15264345262511705,67.21931653293623,1,0.29780894863716945,0.5958791909990083,0.7266390209365852,79.95947915834033,-0.07031754466330539,0.24739098411106825,0.8972361861065139,0.7888082844285194,62.90434085858711,-0.3007321160107068,0.2567800536520663,0.8156692600968308,0.7869726576760043,64.88172912465235,0.0,0.0,0.0,0,3,1,1,0.017980647036980324,0.014868509222028382,118013.90909090909,0.7704346097879063,-0.5183425244611138
104.41231970719659,106.52755709144529,103.42755417429267,104.52455592528248,192750,0.003512678564938326,103.96648225056428,102.89698630148318,102.5384890878734,102.5384890878734,50.0,0.06698470188986128,104.52455592528248,0.0,0.0,0.0,0.0,104.52455592528248,104.52455592528248,104.52455592528248,0.0,0.0,25.0,-50.0,337967.0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0.11223621808589712,3.100002917152622,2.0030011661628038,0.9847655329039213,0.03620519757090648,0.6461288004214449,0.31766600200764855,33.699464357986685,1,0.24726827041416546,0.8921388541707216,0.7202119276267439,77.13278314630386,-0.09380561318295691,0.21010730821833906,1.0975363027227942,0.7398409115844544,62.186016406550536,-0.6045274238167835,0.238398815645303,0.9146135856023285,0.8034553972783307,62.28320706076355,0.0,0.0,0.0,0,4,1,1,0.0035188552504079595,0.029658130471930482,124241.91666666667,1.5514087770968332,1.1199489672466512
104.62403123667154,106.02588476746446,103.02018608405912,104.38370977380445,133175,-0.0013484021069928498,103.9216622336468,103.39964400360024,102.68042914063734,102.68042914063734,50.0,0.06463603563874697,104.38370977380445,0.0,0.0,0.0,0.0,104.38370977380445,104.38370977380445,104.38370977380445,0.0,0.0,25.0,-50.0,204792.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.24032146286708667,3.005698683405342,1.4018535307929199,1.3635236897453353,0.07995527435731237,0.46639855769064426,0.4536461679520434,34.76857846137761,-1,0.25575207574274195,0.986532387654961,0.6091538655615437,77.01417147694572,-0.027453790550129042,0.1945419843450652,1.206129190054203,0.806031527567933,58.18725130717254,-0.42745685989638577,0.2262108509308422,0.9520935813862201,0.8465375736219465,60.1666971685031,0.0,0.0,0.0,0,5,1,1,-0.0013474934213422163,0.028794710304113326,124929.07692307692,1.066004834743159,-0.3090791180285344
105.5498850331617,106.01971390993883,103.65154042590652,105.36042423095888,91184,0.00931345729248691,104.14900372045538,103.9473280852907,102.8718573613746,102.8718573613746,50.0,0.06266870777149074,105.36042423095888,0.0,0.0,0.0,0.0,105.36042423095888,105.36042423095888,105.36042423095888,50.0,50.0,25.0,-14.826304025691005,295976.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18946080220281658,2.3681734840323116,0.4698288767771288,1.7088838050523663,0.08000292355280486,0.19839293022449803,0.7216041462226971,44.530164425496736,-1,0.1509449083331283,1.0804981630103867,0.8587136180546594,67.95917554002496,-0.19931600338666441,0.1846499306810018,1.0888272826075593,0.9769199080731695,57.65714712854,-0.3627270299027501,0.21576742754669667,0.9176461024855708,0.9081337330098336,59.04980197257407,0.0,0.0,0.0,0,6,1,1,0.009356962492240717,0.02247687878364154,122518.71428571429,0.7442454855293243,-0.3153069269757838
105.2072991920946,105.72316056834313,103.71167346605728,104.61178665144914,160093,-0.007130855541850462,104.6077030889702,104.05702833425384,102.98785264737957,102.98785264737957,63.09647462730789,0.06174405953335676,104.61178665144914,0.0,0.0,0.0,2.7056420844901563,104.61178665144914,104.61178665144914,104.61178665144914,50.0,50.0,25.0,-24.336385298052065,135883.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.5955125406454584,2.011487102285855,0.5158613762485373,0.9001131853918594,0.29605585835908055,0.2564577101500239,0.44748643149089556,52.15521531435753,-1,0.11321257366807773,1.117692981346329,1.0387362551330312,46.47454781843096,-0.15173796804144785,0.2073577863560056,0.8695635593875991,0.9827740337375459,60.154495885499195,-0.22368240604602363,0.2211199896008556,0.8908604540697685,0.9075990298353019,58.590162862026304,0.0,0.0,0.0,0,0,1,1,-0.007105491316821921,0.01922811154146358,125023.66666666667,1.2805015583716148,0.7557137217055623
102.3731228342463,103.09297150351361,100.21127891643626,102.69044672643597,64692,-0.01853713693123882,104.31418466158618,104.00633950240191,102.96926477732057,102.96926477732057,51.74036466281797,0.06417102232919664,102.69044672643597,0.0,0.0,0.0,2.886068998447292,102.69044672643597,102.69044672643597,102.69044672643597,70.69792996152952,50.0,25.0,-48.743520791668374,71191.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.3173238921896626,2.881692587077353,0.40252477707764456,2.161843917810046,0.11011719071377293,0.13968345509258154,0.7501993541936455,35.58040341989778,1,0.12046728891077543,0.9586139454118069,1.4238260261807056,40.146765195823264,-0.08188537308633385,0.20913811877397243,0.7772465682054076,1.0752325235586455,60.0531221770818,-0.17695778412648386,0.21418231467041293,0.8603394742577608,0.9859893353337235,57.15205289689327,0.0,0.0,0.0,0,1,1,1,-0.018366380945340266,0.0280619344733604,121252.9375,0.5335293423303662,-0.5959098773837707
104.09796662003876,106.17236982791967,103.96035179022356,104.08136058640035,88944,0.013453815181004528,104.22554559380976,104.09601392218701,103.03468217785469,103.03468217785469,57.67869384141239,0.06348008999270685,104.08136058640035,0.0,0.0,0.0,2.947354047785483,104.08136058640035,104.08136058640035,104.08136058640035,63.99475719004346,50.0,25.0,-34.93582234014918,160135.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.016606033638410622,2.2120180376961116,2.0744032078809056,0.12100879617679539,0.00750718726313206,0.9377876547704211,0.05470515796644677,47.056426226809755,-1,0.11472768684922055,0.9728943537554272,1.2510746788352805,42.81815756958788,0.001564897446280611,0.180997978631693,0.9325166039630745,0.9856433032310121,59.97547035794588,-0.2386083466167069,0.20202495423469052,0.9317549880002988,0.9351081271480218,56.55819250453541,0.0,0.0,0.0,0,2,1,1,0.0135447249895575,0.0212527778771672,119352.41176470589,0.7452216397214182,0.374884066035986
106.57043426531291,108.33719529610376,105.3816254840935,106.39897695727187,153210,0.022023055173511094,104.62859903050324,104.27513063207502,103.22158744337786,103.22158744337786,65.33324055257839,0.06489885979282156,106.39897695727187,0.0,0.0,0.0,3.077834284634404,106.39897695727187,106.39897695727187,106.39897695727187,64.15611737181096,66.28293484112798,25.0,-23.852304752749575,313345.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17145730804104176,2.9555698120102534,1.7667610307908461,1.0173514731783655,0.05801159131626932,0.5977734051861797,0.344215003497551,36.02848600583926,-1,0.11033895024101195,1.0458758537550126,1.1818402355218864,43.07013907848021,-0.038052271629783266,0.18304551299187694,1.0162041207049868,0.8954970505417151,60.04215527771296,-0.20123761132358986,0.1940242118503338,0.9781442125997736,0.9396772019274854,55.41765325460785,0.0,0.0,0.0,0,3,1,1,0.02226735274994418,0.027778178855959894,121233.38888888889,1.2637607626428546,0.7225445223961144
108.58608446299867,109.07095617311893,106.4916723103681,107.72650822820786,135484,0.012399722331803267,105.10181582995304,104.6254097752042,103.45868853731628,103.45868853731628,68.81280312032695,0.06379760442177415,107.72650822820786,0.0,0.0,0.0,3.0384763177520218,107.72650822820786,107.72650822820786,107.72650822820786,75.34565469772006,67.83217641985816,25.0,-15.174908813941023,448829.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8595762347908078,2.5792838627508274,0.48487171012025954,1.23483591783976,0.3332615875299831,0.1879869513870179,0.478751461082999,41.932684458489064,-1,0.1609906830364476,1.0488844204236387,1.0870306580793652,42.550643085078676,0.19875567529826696,0.15596779568478794,1.0646912917170126,0.9728721380670123,55.25490931255182,-0.16152330667255418,0.20135249478084166,0.9521825019429571,0.9552118711860261,54.707918054812126,0.0,0.0,0.0,0,4,1,1,0.01247691762552483,0.023942889314548948,121983.42105263157,1.1106755232052674,-0.1156974087853273
108.0437326712916,110.66121804472283,107.9122978270706,108.29058626984533,72240,0.005222543382949242,105.83757575363227,105.22263942130124,103.70028342394274,103.70028342394274,70.18231089711306,0.06219522898648268,103.70028342394271,0.0,0.0,0.0,3.0286641864832773,103.70028342394274,108.30965998275438,99.09090686513109,79.42906091957792,72.97694432970299,25.0,-22.685603674575628,521069.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.24685359855374145,2.748920217652227,2.370631774877495,0.1314348442209905,0.0898002048108082,0.8623865325935807,0.04781326259561115,39.34896283128613,1,0.11973955232679312,1.4198385001494302,0.9332949898451914,39.9893925884644,0.07198526026922707,0.11647606299743543,1.2687657407478796,0.9860156224891113,43.23197020344767,-0.1517175569091222,0.19577488028233997,1.023104965589684,0.9140230198377743,53.939970293635824,0.0,0.0,0.0,0,5,1,1,0.005236204634448294,0.025384664654065994,119496.25,0.6045377993033254,-0.46680050780904014
110.26881864210604,110.26881864210604,108.10348164138483,109.4927788269217,172644,0.011040372783030246,107.19804217372942,105.7561134176578,104.17492236528884,103.97611653837032,72.91240794540818,0.06241880679188549,104.25194965279785,0.0,0.0,0.0,2.948873851867581,104.17492236528884,109.10619044536308,99.24365428521459,83.65272861530771,79.4758147442019,25.0,-11.181301665560229,693713.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7760398151843475,2.165337000721209,0.0,1.3892971855368614,0.358392164788147,0.0,0.641607835211853,50.74535681878426,-1,0.16939454714166793,1.3393335447339012,0.7787856433905546,43.02238326824169,0.12313561484348554,0.14493091802622166,1.148973745072854,1.1013058347856302,41.58457423203248,-0.05547633799624378,0.19616095106864498,1.023104965589684,0.9450570596070748,52.2444575453098,0.3609479571073706,0.0,0.0,0,6,1,1,0.011101542603903392,0.019776071298217922,122739.3,1.4065910429666781,1.3898671096345514
106.19137756222446,106.77723969750632,105.38825492467384,106.05831572981147,72989,-0.0318695090655,107.59343320241165,105.9094893981107,104.40323784979697,104.0707619561631,56.88764650349115,0.07075889301272698,104.42398451727534,0.0,0.0,0.0,3.053485082197887,104.40323784979697,109.23839236094994,99.56808333864399,74.02864199291275,79.03681050926612,25.0,-44.04716868112587,620724.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13306183241299152,1.3889847728324725,0.5858621352818574,0.6700608051376236,0.095797905791038,0.4217916184114418,0.4824104757975202,76.40461488256923,-1,0.18705269084724913,1.0416253302140916,0.8885960451827202,48.89202099939359,0.16555281148789902,0.15089018884823485,1.0072598419847594,1.0698353620090004,45.85508928449074,0.03743849659875167,0.18049874853328696,1.052398072353777,0.9048381367967273,54.02055284552064,-0.2632745800941976,0.0,0.0,0,0,1,1,-0.031367028345669956,0.013096424955219696,119211.4,0.6122652699322381,-0.5772282847941428
107.61557043173683,108.67360773569739,105.88984791393764,107.63773221233421,121690,0.014782166144917981,107.8411842534241,106.23489164196369,104.81726782278197,104.22584761947488,61.11962165681297,0.06745229631160501,104.73005572632857,0.0,0.0,0.0,3.0295265735821872,104.81726782278197,109.25492388184482,100.37961176371913,71.94616077939726,76.54251046253924,25.0,-28.93304731512214,742414.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.022161780597386382,2.7837598217597446,1.035875523363174,1.7257225177991842,0.007961096508454125,0.37211382794811254,0.6199250755434333,38.66233375478481,1,0.1770425918856861,0.8954482287285572,1.030270254106884,49.4187905491827,0.14946653696437692,0.14369077106334902,0.9706620412417848,1.1060552448143852,46.24446481383145,0.02295410157734068,0.1691163777042071,1.088395615647994,0.956043386191159,52.215858060502,-0.2726748581712286,0.0,0.0,0,1,1,1,0.014891962706124584,0.025862304644883195,120278.3,1.0117369467310395,0.6672375289427175
108.1756102004914,108.87613787284936,106.66872640590329,107.97851738672162,126289,0.0031610368771917098,107.89158608512687,106.49670095753996,105.22201452141533,104.38220885977682,61.98667525280423,0.06744368939149516,105.03943302731838,0.0,0.0,0.0,2.9577503967134224,105.22201452141533,109.24295509924485,101.20107394358581,67.11595261068435,71.03025179433145,25.0,-25.671926171698946,868703.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19709281376978538,2.20741146694607,0.7005276723579499,1.3097909808183346,0.08928684874617471,0.31735255653406674,0.5933605947197585,48.9609959049139,-1,0.1282476441289244,0.9385794211760953,1.045261266702599,50.824452838467664,-0.1170532337574258,0.144619163582686,0.9937319207998669,1.0661459623909821,46.68754796177318,0.040571056726221855,0.1646345471318439,1.0412796017037131,1.021532935232076,52.17234754515658,-0.24473252571714,0.0,0.0,0,2,1,1,0.0031660382226852413,0.020443061456755292,121081.15,1.043011236678872,0.03779275207494459
105.55174324014706,107.15231955705525,104.6622631746581,105.76876593296205,167872,-0.020677036438630832,107.38722201775022,106.61239888569125,105.33471360997255,104.43767114270423,53.634374897087724,0.06309897957199635,105.10889330404636,0.0,0.0,0.0,2.988560975367223,105.33471360997255,109.28363993408254,101.38578728586256,66.19234341291832,68.41815226766664,25.0,-46.817996274423926,700831.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.21702269281499298,2.4900563823971567,1.3835536240931958,0.8894800654889679,0.08715573444407995,0.5556314442812978,0.3572128212746222,42.43287635311948,1,0.12771875005557876,0.7411637910192355,1.1968703109561942,51.44123554283433,-0.05328762648683209,0.12372915119118592,1.0805011455843327,1.065082650400693,45.715314065649366,-0.030527536994912906,0.16554346877359577,0.975032352485966,1.0239283420691194,52.93490497557427,-0.20498477226362866,0.0,0.0,0,3,1,1,-0.020464732311941347,0.023542454716502927,125234.95,1.3404564780039439,0.32926858237851286
105.52217635577638,106.24104642787313,104.43141298389314,105.59345315182124,88952,-0.0016588851319174894,106.60735688273012,106.90269952822977,105.45451951531584,104.48212429690103,53.023946618331685,0.0630210842923498,105.1550418609773,1.6905613615873563,0.0,0.0,2.8886909108153063,105.45451951531584,109.28026350799131,101.62877552264037,59.6714790792707,64.32659170095779,25.0,-48.49564031606498,611879.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.07127679604485593,1.8096334439799904,0.647593276051893,1.0907633718832415,0.03938742195662254,0.3578588129028044,0.602753765140573,58.33104770745273,1,0.06391780148927387,0.870682446229614,1.1371635482254703,52.958373720568034,-0.2859834149136674,0.1166561743154709,1.1050079954817575,0.9579745958080125,47.990378494404865,-0.06079877915651508,0.16289714654472168,0.9411272818435826,1.016603559683329,54.021750335743334,-0.2023842719986225,0.0,0.0,0,4,1,1,-0.0016575099425092388,0.017137742823677877,124337.4,0.7154082359772683,-0.4701200914982844
105.46006590983724,106.70368519916437,101.7445840649174,105.06474946622535,165106,-0.005019550998930612,106.4086436300129,107.00103841621225,105.54852616919963,104.50370300687601,51.13385272328622,0.06329990299564758,105.14644258528665,1.4769522197507854,0.0,0.0,3.0617814813258915,105.54852616919963,109.23646057626918,101.86059176213008,50.3771094032819,58.7469772984903,25.0,-53.55503519966538,446773.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.39531644361188967,4.959101134246964,1.2436192893271283,3.3201654013079462,0.07971534213768725,0.25077514163581804,0.6695095162264947,21.2261062717801,-1,0.060701288758603714,1.0022338770386683,1.6671844674595349,41.9226719984102,-0.25682365242880395,0.12387698980292643,1.0219296036263799,1.2778902563211276,45.4073464989019,0.037923433996637355,0.15243748421730968,0.9772231037947272,1.1317667797760698,52.691408428423884,-0.2063009919394716,0.0,0.0,0,5,1,1,-0.005006974105068007,0.047200427921270986,126853.25,1.3015512018809137,0.8561246514974368
105.20520161259697,105.48287890739888,104.02295789549586,105.0172356766194,60419,-0.00045233569535980413,105.88454432286994,106.86286428814701,105.56899746011102,104.52204345936684,50.95805381300954,0.061927175364274084,105.13413716541359,1.2889729918504287,0.0,0.0,2.9294732908381547,105.56899746011102,109.2403253367598,101.89766958346225,47.97986974119189,52.67615274124817,24.192607551278375,-54.00971526069396,386354.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.18796593597755873,1.4599210119030204,0.2776772948019186,0.994277781123543,0.1287507573663478,0.19020021805149837,0.6810490245821539,71.99788056176735,-1,0.08485922093018246,0.8505942313264171,1.5208955201244065,48.589781359806715,-0.19380371586403838,0.13095090640793428,0.8730212300274871,1.2755828871156454,49.004285954494705,0.0335385432174661,0.15699820969990558,0.9446126753662369,1.0855399688286802,54.523220616103835,-0.17090509748894434,0.0,0.0,0,6,1,1,-0.00045223340699263037,0.013901727678288631,120653.95,0.5007627185019636,-0.6340593315809238
